UCSC_ID	RPM
uc008xfa.2	370.6
uc009cah.1	18.7
uc009snz.2	299.6
uc009hxl.1	47.0
uc007asi.1	21.2
uc009nnb.2	189.6
uc007grw.1	106.9
uc008qul.2	45.5
uc009qeb.1	52.8
uc007prs.1	779.1
uc007nrs.2	319.9
uc009dnr.1	95.2
uc008erl.1	60.7
uc007upt.1	85.6
uc007qba.1	8.1
uc009uru.1	92.9
uc009mox.1	455.8
uc008ggq.1	136.2
uc009dnv.1	39.9
uc009qei.1	295.0
uc012hmd.1	32.9
uc009kgx.1	109.5
uc008qnl.2	265.1
uc008mtf.2	84.0
uc008mhg.2	137.5
uc008uvt.2	134.8
uc009esy.1	24.4
uc009toh.2	20.7
uc009nrw.1	134.7
uc007dqp.1	115.2
uc008zdp.2	1251.5
uc008hml.1	206.8
uc008zcy.1	28.8
uc007jgr.2	82.0
uc008tsy.2	22.4
uc007foz.1	127.5
uc008dcx.2	41.6
uc008mus.2	41.4
uc009kny.1	37.9
uc009pez.1	7.9
uc012fgr.1	2421.7
uc012dag.1	79.8
uc009emd.2	1171.5
uc009bmc.1	26.4
uc009jjn.1	3083.0
uc008soy.1	202.5
uc009jhw.2	83.9
uc007ldx.2	191.4
uc007tvm.2	171.6
uc008ubc.1	26.8
uc008auh.2	86.8
uc008dne.1	42.1
uc008rxw.1	90.7
uc009nyu.2	50.0
uc008irx.2	35.2
uc029rsc.2	11.9
uc008ben.2	36.6
uc009twv.2	57.7
uc008pye.2	92.5
uc008upu.1	13.8
uc012cha.2	64.3
uc009fgw.1	112.3
uc008swt.1	41.8
uc009sqm.1	14.4
uc008gna.1	116.9
uc009rht.1	77.9
uc012bmv.1	91.1
uc008fmt.1	84.5
uc008wzv.1	30.6
uc008gnp.1	259.5
uc008dow.2	16.5
uc007jqs.1	1.9
uc009kql.1	14.1
uc007wbf.1	40.7
uc007tzd.1	30.6
uc009pjo.1	3.7
uc007rcq.1	122.8
uc007tzg.1	47.0
uc009pda.2	90.8
uc029xjl.1	29.3
uc009psl.2	97.6
uc007xyd.2	4.5
uc007rey.2	112.3
uc009sxo.1	222.9
uc008exu.1	54.7
uc007naf.1	351.3
uc008crs.1	120.8
uc012afe.1	231.4
uc009iml.2	15.2
uc008jnz.1	1644.4
uc009gai.2	398.6
uc009gww.1	2289.7
uc008mro.2	27.2
uc009oml.1	101.4
uc008eni.1	33.0
uc008evu.1	101.4
uc007vpv.1	83.0
uc008ztb.1	115.3
uc008ggs.2	1095.5
uc008oib.2	304.5
uc008rje.3	940.3
uc007qod.2	97.2
uc007ujq.1	43.8
uc008isp.1	1.7
uc009quh.2	81.3
uc007xqe.2	65.8
uc008ufj.3	26.8
uc007noq.2	241.8
uc008lmp.1	113.5
uc009uws.1	12.2
uc008zfs.1	267.0
uc007kiq.2	52.3
uc009lhi.1	171.3
uc008btd.1	41.0
uc009lhw.1	93.1
uc008bcl.2	15.1
uc009dtw.1	230.5
uc007kil.3	3107.5
uc007rtm.1	20.1
uc008wux.2	119.6
uc007icv.1	305.4
uc007gwc.1	22.5
uc009gec.1	15.6
uc007rrn.1	39.6
uc008zfl.1	220.2
uc007fgg.1	129.3
uc007qqk.1	36.4
uc007pwh.1	72.7
uc011yai.1	43.0
uc008iio.1	257.4
uc008kho.1	10.1
uc007ehx.2	107.7
uc008dur.2	43.0
uc009kce.1	13.5
uc007kjt.1	66.1
uc008cal.1	3065.9
uc008rqs.2	90.2
uc009rvg.1	1356.8
uc007ynk.2	14.4
uc007hsv.1	35.4
uc007zhq.2	19.5
uc008nwf.2	21.1
uc008urs.1	53.8
uc009tot.3	52.2
uc007jap.3	67.3
uc007fom.1	117.6
uc007amj.2	27.5
uc008ayy.1	76.6
uc009ihv.2	54.0
uc008oqo.2	7.9
uc008rmn.2	40.3
uc007aff.3	290.6
uc008ihm.3	294.3
uc007zcd.1	258.9
uc009lkn.3	203.1
uc008sgl.1	49.9
uc008fyf.1	49.3
uc007gce.1	58.6
uc007pnl.1	286.2
uc009gss.1	17.6
uc009rdj.1	18.4
uc008kwz.1	330.4
uc007llf.2	38.1
uc008vej.1	50.3
uc008dcn.2	2574.9
uc008sqs.1	28.7
uc007bvr.1	61.3
uc007kva.2	164.7
uc008fzg.1	466.1
uc009npg.1	55.2
uc007sre.1	4532.6
uc009ugf.2	1164.0
uc008vga.1	59.4
uc008nvx.1	26.0
uc009fwh.1	30.5
uc009qce.1	54.1
uc008isn.1	200.4
uc007ily.2	315.1
uc007ugl.1	73.3
uc033izh.1	31.2
uc008gda.2	43.3
uc009mkh.2	29.4
uc008qmi.1	219.7
uc007ell.1	55.4
uc009osp.1	59.0
uc007rkl.1	69.0
uc007qro.2	67.6
uc008aym.2	40.4
uc008vhr.1	1561.4
uc007xnm.1	29.9
uc007qmh.2	336.5
uc009uke.1	74.8
uc007wjs.1	229.7
uc007lfk.2	1378.7
uc008dtt.1	7.8
uc007ihg.1	2717.2
uc007hhq.1	31.7
uc008eul.2	63.4
uc007mnx.2	69.9
uc009rqh.1	28.7
uc007njn.1	62.1
uc008jvp.1	16.7
uc007rjq.2	2830.7
uc009dss.2	155.3
uc007vlr.2	1123.4
uc009dfs.2	176.5
uc012dnc.1	18.1
uc008zdo.1	34.6
uc008vqa.1	43.1
uc008iwl.2	166.2
uc008vhn.1	42.9
uc008crj.1	38.5
uc009sne.1	86.7
uc007hlq.1	36.0
uc009idx.2	76.1
uc008vnu.2	26.3
uc007umq.2	26.2
uc008ptu.1	52.9
uc009lky.2	64.0
uc012gya.1	4.5
uc008rcd.2	64.3
uc007gkg.2	92.7
uc007mtl.1	270.8
uc008ego.1	64.3
uc012gcs.1	44.4
uc009jxe.1	8.3
uc008hqg.1	115.8
uc009qty.2	278.0
uc007usc.1	106.6
uc008frs.1	65.2
uc007yxf.1	13.7
uc008fay.2	4234.3
uc008jcv.1	29.6
uc007zze.2	33.4
uc009gqa.2	114.7
uc009jjo.2	537.7
uc008zua.1	60.7
