UCSC_ID	RPKM
uc008czn.1	106.8
uc033ije.1	86.3
uc008uoa.1	20.1
uc007uan.2	21.9
uc008wqq.1	11.0
uc007voc.2	93.6
uc012cyx.1	16.2
uc007ncv.1	302.4
uc007kiv.2	29.7
uc009rru.2	10.1
uc007rip.2	12.2
uc009rzu.1	11.3
uc012cet.1	9.3
uc008hqy.2	34.0
uc009moz.2	47.5
uc008zzt.2	5.3
uc009qwx.2	11.3
uc007jny.1	34.8
uc008yzi.2	6.4
uc008qxv.2	9.5
uc008wvx.1	13.6
uc007jto.2	11.0
uc007cke.2	160.2
uc008sdx.2	12.7
uc009okt.2	7.6
uc009jfq.1	5.7
uc029uiw.1	5.5
uc009cix.1	6.0
uc008erl.1	33.5
uc009rxh.3	11.5
uc007cyb.2	85.0
uc008azq.2	6.5
uc009myv.1	22.6
uc008jyh.1	6.1
uc009fdl.1	7.9
uc008suq.2	23.5
uc007vgw.1	16.2
uc007ktz.1	11.9
uc009nuk.2	58.0
uc008uue.1	30.9
uc007mig.2	13.0
uc008wfh.1	50.8
uc009nfd.1	9.9
uc009mke.1	5.9
uc008gak.1	19.4
uc009trv.1	7.4
uc009iqb.1	52.8
uc007afr.2	7.6
uc012del.1	68.3
uc007nmq.1	45.0
uc008yid.1	15.4
uc009edo.1	15.2
uc008fox.1	50.9
uc009mlc.2	29.9
uc008seh.2	22.6
uc009rav.2	13.2
uc009lpy.1	12.6
uc008fwq.2	6.0
uc008zsd.1	21.4
uc009pdk.1	83.2
uc007qet.2	139.1
uc008wcl.2	6.0
uc009sni.2	35.9
uc008dtc.1	74.8
uc009txw.1	14.7
uc009ubl.3	7.0
uc007yqq.2	211.0
uc009sta.2	25.4
uc008nll.1	210.8
uc007rpf.1	173.6
uc009gbo.1	8.7
uc008njb.1	15.8
uc008obc.1	14.5
uc007kae.1	7.0
uc008tlw.2	145.0
uc009nbt.2	54.6
uc007vaw.1	93.5
uc009rqj.1	72.6
uc008yjy.1	67.6
uc007wxp.1	68.0
uc008qzg.2	8.8
uc007hec.2	137.6
uc009pgu.2	6.5
uc011xud.1	52.2
uc007ssy.3	14.3
uc009aiy.1	37.1
uc007alg.2	8.4
uc007sls.1	378.9
uc008rco.2	25.5
uc008dkj.2	6.0
uc008jxs.1	18.9
uc007iic.1	13.2
uc009lqe.1	16.9
uc009cpz.1	7.4
uc009qcn.2	19.1
uc009aph.2	8.5
uc007tvv.2	11.7
uc007wwo.1	15.3
uc008vds.1	17.1
uc007xuu.1	15.3
uc009nwd.2	25.6
uc007ejt.2	27.5
uc008mmv.1	6.4
uc007uzx.1	4.7
uc007cau.1	12.0
uc009lxw.1	7.2
uc008pzr.2	7.4
uc009kdv.1	10.6
