"Gene","TEfc","RNAfc","L24","S15","L24overS15"
"ARFGAP3",0.0152644595078607,0.0168694995121826,"noChange","noChange","noChange"
"PARP2",-0.126939851262361,-0.218155794033338,"noChange","noChange","noChange"
"TROAP",0.182211902948686,0.941012218823907,"noChange","noChange","noChange"
"MED16",0.12042455610739,0.200876208422624,"noChange","noChange","noChange"
"PIGK",-0.366548763455256,0.317671889005593,"noChange","noChange","noChange"
"CHAF1A",0.0458110565890527,0.234457831398739,"noChange","noChange","noChange"
"DUSP19",-0.646100777185719,-0.192170108353451,"noChange","noChange","noChange"
"MTMR9",-0.0309716169759767,0.730880931672733,"noChange","noChange","noChange"
"MIB2",0.21597468539787,0.52181518224541,"noChange","noChange","noChange"
"PPM1D",-0.186003492963687,0.96867923956511,"noChange","noChange","noChange"
"PPFIA1",0.166555142618345,0.134749146933069,"noChange","noChange","noChange"
"SLC43A1",0.185538179467436,0.972193627123298,"noChange","noChange","noChange"
"DSN1",-0.0165301351791952,0.355781339358854,"noChange","noChange","noChange"
"RNF216",-0.355739106295628,-1.13295869512375,"noChange","noChange","noChange"
"TBC1D25",0.598627046039695,0.547204702300402,"noChange","noChange","noChange"
"NFX1",-0.110016076092753,0.199095952970532,"noChange","noChange","noChange"
"ARL2BP",0.614531534833705,0.42515041529817,"noChange","noChange","noChange"
"PSMB6",0.0946570859320898,0.722727672751209,"noChange","noChange","noChange"
"EVI5L",0.0414269897987367,0.603516807587334,"noChange","noChange","noChange"
"KLHDC2",-0.317541314183289,1.70005335831395,"noChange","noChange","noChange"
"MED7",-0.483387583097582,0.641983925720811,"noChange","noChange","noChange"
"PIP4P1",0.0156925282210502,1.41676926501315,"noChange","noChange","noChange"
"ST8SIA4",-0.494811270090577,-1.2932234729997,"noChange","noChange","noChange"
"REEP5",-0.242349728802051,-0.501695202886141,"noChange","noChange","noChange"
"NCK1",-0.326819792509691,-1.01957314002885,"noChange","down","noChange"
"SFR1",-0.439537120597226,1.03802847662412,"noChange","noChange","noChange"
"LEMD3",0.1592080648957,1.51793535722958,"noChange","noChange","noChange"
"C1orf131",0.0997216042067794,-0.216352071501041,"noChange","noChange","noChange"
"SESN1",-0.328099287981864,0.414797260104028,"noChange","noChange","noChange"
"SLC38A10",0.198886456233511,-0.151638925233418,"noChange","noChange","noChange"
"RSRC2",-0.330015369527746,0.883530818203919,"noChange","noChange","noChange"
"ADD2",-0.12949242972905,0.634705248596482,"noChange","noChange","noChange"
"OMA1",-0.227072008666201,-0.454881123385421,"noChange","noChange","noChange"
"HMGXB3",-0.267462396352684,-0.53422581606445,"noChange","noChange","noChange"
"UBXN2B",-0.177726794769233,0.220496816806076,"noChange","noChange","noChange"
"STK4",-0.141776231384247,0.0959332264394901,"noChange","noChange","noChange"
"ARL6IP6",0.360040804989486,1.13911362493838,"noChange","noChange","noChange"
"SGO2",-0.347408293171386,0.655035561388006,"noChange","noChange","noChange"
"FAM234A",0.359254528497058,-0.444870442512016,"noChange","noChange","noChange"
"IFI27L2",0.707599119574998,1.06509701729462,"noChange","up","noChange"
"HIST2H2AB",0.63871814930536,1.8339919364949,"noChange","noChange","noChange"
"CNTROB",0.406750006806926,0.307364140788995,"noChange","noChange","noChange"
"WDR26",-0.313873976545872,2.35964556909939,"noChange","noChange","noChange"
"KLHL20",-0.340231861757674,1.02131318067529,"noChange","noChange","noChange"
"FASTKD1",-0.367783357754452,-0.820422192763038,"noChange","down","noChange"
"ZNF721",-0.750630165591965,-0.827034237224309,"noChange","down","noChange"
"MCPH1",0.032680942162646,-0.1889256760043,"noChange","noChange","noChange"
"RTRAF",-0.294758493478515,-0.252150567063081,"noChange","down","noChange"
"SBDS",-0.506535500733219,0.722366821590071,"noChange","noChange","noChange"
"COQ4",0.102104698341168,-0.899072454561717,"noChange","noChange","noChange"
"CLEC11A",0.951225580616416,0.0842395325372873,"noChange","noChange","noChange"
"UTP11",-0.271290472414938,-1.04251730979995,"noChange","noChange","noChange"
"TRAPPC12",0.290679209621563,-0.227648968248438,"noChange","noChange","noChange"
"RMDN1",-0.138698711966668,-0.890826990279756,"noChange","noChange","noChange"
"TRAK2",0.253662028853985,3.4276134334351,"noChange","noChange","noChange"
"ICAM4",0.468497489604263,0.990089964494459,"noChange","noChange","noChange"
"PIKFYVE",-0.287192544739538,0.286446448602653,"noChange","noChange","noChange"
"WAPL",-0.415842239057991,0.0226137687244011,"noChange","noChange","noChange"
"GGA2",0.15007020419713,-0.76203447561621,"noChange","noChange","noChange"
"EMC1",0.111543233138127,-1.25782397729748,"noChange","noChange","noChange"
"RNF5",0.142001240345355,1.32572560214854,"noChange","noChange","noChange"
"SP4",-0.19608579548904,0.807685836254364,"noChange","noChange","noChange"
"HSPB1",0.466564545731161,0.434486446104521,"noChange","noChange","noChange"
"CLCN3",-0.259906121094835,2.79366585007198,"noChange","noChange","noChange"
"SLC16A7",-0.448732027142615,-0.526761683336591,"noChange","noChange","noChange"
"ZFAND6",-0.166583078451983,1.09024550028026,"noChange","noChange","noChange"
"DYRK1B",0.0180424981702443,1.81222014337174,"noChange","noChange","noChange"
"SLC35A5",0.115293133835045,0.0997050402986368,"noChange","noChange","noChange"
"FBXO34",0.113142690108942,1.94200750710681,"noChange","noChange","noChange"
"PDP1",-0.21895401604222,-0.999721291927816,"noChange","noChange","noChange"
"ATG4C",-0.519009505270754,-0.789434880298655,"noChange","noChange","noChange"
"STXBP3",-0.468470399361916,1.23999716789264,"noChange","noChange","noChange"
"RNF41",0.101044851252306,0.214118541895042,"noChange","noChange","noChange"
"EEF1A1",0.373372738313753,-0.32809532773821,"noChange","noChange","noChange"
"EXOC7",-0.0364383955044972,0.726099267455787,"noChange","noChange","noChange"
"IL18",-0.154045700430483,-0.714621320352337,"noChange","noChange","noChange"
"RHOB",0.192973453906795,3.36511392601395,"noChange","noChange","noChange"
"COMMD9",0.449837707134222,-0.348549929247512,"noChange","noChange","noChange"
"IRAK1",0.518647780543481,-0.0423131282926564,"noChange","noChange","noChange"
"B2M",-0.0649346964193509,0.601792896983786,"noChange","noChange","noChange"
"MCTP2",-0.490599147303749,-1.30092139629314,"noChange","noChange","noChange"
"ATXN2L",0.326544391921572,-1.16618145955024,"noChange","noChange","noChange"
"SYNRG",-0.180625094078376,0.124460306340282,"noChange","noChange","noChange"
"NRM",0.0979343218999432,-0.164802696857565,"noChange","noChange","noChange"
"PPIB",0.102776084066832,-0.728718743174695,"noChange","noChange","noChange"
"SCO2",0.0535214596819314,-1.05692455991014,"noChange","noChange","noChange"
"ANK1",-0.0298158865031815,1.4188817164403,"noChange","noChange","noChange"
"TMEM179B",0.362181721361822,0.457740022522073,"noChange","noChange","noChange"
"ATM",-0.173798780852361,-0.910230312293738,"noChange","noChange","noChange"
"WDR62",0.0881693981846642,0.548568269531196,"noChange","noChange","noChange"
"TCF4",0.292595312548444,-2.0295771052643,"noChange","noChange","noChange"
"TDRKH",-0.308917532675814,0.544567154173462,"noChange","noChange","noChange"
"PELI1",-0.483441631173603,0.437825688463307,"noChange","noChange","noChange"
"ALKBH6",0.625964678039771,1.04527123937977,"noChange","noChange","noChange"
"ALDH3A2",0.0914353991626838,-1.71034833685444,"noChange","noChange","noChange"
"FTO",-0.189368923727702,-0.889061720664444,"noChange","noChange","noChange"
"ZCCHC4",-0.281302396427656,-0.201015633357485,"noChange","noChange","noChange"
"EIPR1",0.343457551625678,-0.677914602155963,"noChange","noChange","noChange"
"NAGK",0.318712050532473,0.786201907049506,"noChange","up","down"
"PPP1R3B",-0.100975883109281,1.10288137159363,"noChange","noChange","noChange"
"TBCA",-0.0909647387727669,-0.422204137881923,"noChange","down","noChange"
"CENPX",0.183824679517969,0.390568766803704,"noChange","noChange","noChange"
"CENPN",-0.0712281188338901,1.23341104212759,"noChange","noChange","noChange"
"GYPE",-0.815165386882862,2.99763650219402,"noChange","noChange","noChange"
"ECD",-0.257970641421477,-0.0966323792154192,"noChange","noChange","noChange"
"KIF13A",-0.418433108377356,-1.40656698189109,"noChange","noChange","noChange"
"CSRP1",-0.0688523612154344,-0.982016053471409,"noChange","noChange","noChange"
"UBE4B",-0.1629619736573,0.103042435544563,"noChange","noChange","noChange"
"MSL1",0.725894713600717,-0.395958680293094,"noChange","noChange","noChange"
"CCHCR1",0.166595108647631,0.556136552431858,"noChange","noChange","noChange"
"TAB1",0.152251022891001,-0.502237478016817,"noChange","noChange","noChange"
"ZNF134",-0.437785862679732,-0.613654561693565,"noChange","noChange","noChange"
"PPIE",-0.262913840439084,-0.0406526182399588,"noChange","noChange","noChange"
"ACAA2",-0.249473360640506,0.0822601932150413,"noChange","noChange","noChange"
"KDM1B",-0.08997653211398,-1.67802824416667,"noChange","noChange","noChange"
"HAX1",0.380055789678503,0.337418839100222,"noChange","noChange","noChange"
"COX15",0.079784765095582,-0.442678498847207,"noChange","noChange","noChange"
"NAT1",-0.510908077921565,0.363502715270994,"noChange","noChange","noChange"
"FASTKD3",-0.286665273670375,-0.244922835442242,"noChange","noChange","noChange"
"CHD1L",-0.331253824486256,-0.572001649933107,"noChange","noChange","noChange"
"HDHD2",0.515463770872661,-0.370980455266354,"noChange","noChange","noChange"
"SEMA4D",0.378774751580503,-2.29260990029715,"noChange","noChange","noChange"
"GNPTG",0.58738536973931,0.779363341311583,"noChange","noChange","noChange"
"VAT1",0.134225252478512,-1.60625773905398,"noChange","noChange","noChange"
"EHD4",0.638654267457556,-2.19094938372902,"noChange","noChange","noChange"
"CRTAP",0.388445829177226,-1.55411038899595,"noChange","noChange","noChange"
"VTI1B",-0.341354645740011,1.10367636496672,"noChange","noChange","noChange"
"SPTLC2",-0.284825671778461,0.0348906157253463,"noChange","noChange","noChange"
"PAN2",-0.236179648441285,0.2902505401122,"noChange","noChange","noChange"
"CEP152",-0.129016240312484,0.841755099570961,"noChange","noChange","noChange"
"ZGPAT",0.70487554816412,1.03612131125988,"noChange","noChange","noChange"
"NACA",0.517106669082231,-0.129492650855992,"noChange","up","noChange"
"INTS5",0.228564607405523,-0.132997066228745,"noChange","noChange","noChange"
"ZSWIM3",-0.0914641336809672,-0.48055947749544,"noChange","noChange","noChange"
"C12orf65",0.0116087511216123,0.536898350380742,"noChange","noChange","noChange"
"ADGRE5",0.252577602055505,-2.30275084569242,"noChange","noChange","noChange"
"UROS",0.32687330867942,1.76903246552976,"noChange","noChange","noChange"
"DDT",0.0137904028469644,-0.0640784681857874,"noChange","noChange","noChange"
"PEX5",0.0389754053581364,0.157363906060799,"noChange","noChange","noChange"
"L3MBTL2",0.114450656461463,-0.311154313235436,"noChange","noChange","noChange"
"TIMM17B",0.803841475843606,0.905597566852977,"noChange","noChange","noChange"
"TBC1D31",-0.31957089915811,0.261995171132646,"noChange","noChange","noChange"
"DLGAP5",-0.132237664203391,1.08666653908598,"noChange","noChange","noChange"
"POLA1",-0.250033624032707,0.178037803872046,"noChange","noChange","noChange"
"H2AFJ",0.663479897786108,2.31496312647683,"noChange","noChange","noChange"
"SMARCAL1",0.609543832367377,-0.968665793537589,"noChange","noChange","noChange"
"TRAIP",0.0607414388529938,0.00422626403112712,"noChange","noChange","noChange"
"CTU2",0.226481270444718,-0.578532199524683,"noChange","noChange","noChange"
"MEA1",0.726773767411736,0.306664149361567,"noChange","up","noChange"
"EIF1B",0.330790785626649,-0.13581615569695,"noChange","noChange","noChange"
"SF3A1",-0.00411198244546869,-0.979130011615694,"noChange","noChange","noChange"
"SMNDC1",-0.324621363010075,-0.656110739359264,"noChange","noChange","noChange"
"SAP18",0.550002098498067,0.576190146899441,"noChange","up","noChange"
"BCAS2",-0.0244381728066732,-0.0868300340861073,"noChange","noChange","noChange"
"BRF2",0.108553805743916,0.362303184034906,"noChange","noChange","noChange"
"RPAP1",0.415943803078812,-1.61219435433688,"noChange","noChange","noChange"
"HES6",0.621630551392128,1.21131169038727,"noChange","noChange","noChange"
"CSTF2T",-0.1963257238671,0.336727503563387,"noChange","noChange","noChange"
"NOP10",0.883439941422919,-0.000238168379120496,"up","up","noChange"
"TDP1",0.0873146595621539,-0.103821485044689,"noChange","noChange","noChange"
"NFXL1",-0.749150683943582,-1.58281030611822,"noChange","noChange","noChange"
"MYH9",0.250575585953325,0.0938111659793091,"noChange","noChange","noChange"
"KLF16",0.845971130142107,-0.845512752517477,"noChange","up","noChange"
"RFC1",-0.234037022322051,0.0533347349673012,"noChange","noChange","noChange"
"RNF213",0.0451113913241054,0.568823668996257,"noChange","noChange","noChange"
"SUGT1",-0.549273314297689,-0.174550461575467,"down","down","noChange"
"FOXRED2",0.280864658582991,-1.75869090619506,"noChange","noChange","noChange"
"LTBP3",0.193914197437079,0.0770743472685962,"noChange","noChange","noChange"
"SLC38A5",-0.0175374686759973,0.545730985239633,"noChange","noChange","noChange"
"RGS6",-0.228509126942279,2.13380778670467,"noChange","noChange","noChange"
"TPGS1",0.146240916662908,1.16931923079473,"noChange","noChange","noChange"
"EIF5AL1",-0.929766960388131,-1.12325701781473,"noChange","noChange","noChange"
"AZIN1",-0.300037741185171,0.437729032682365,"noChange","noChange","noChange"
"CSNK1G1",-0.0449413161599868,-0.0780852822694805,"noChange","noChange","noChange"
"TRAF3IP2",-0.00790616602407619,-1.67612597798108,"noChange","noChange","noChange"
"OSM",0.135536247649055,-0.696533739157621,"noChange","noChange","noChange"
"GSTZ1",0.351502425857856,-0.944896980173405,"noChange","noChange","noChange"
"CPEB4",-0.303560498718636,3.72006172941091,"noChange","noChange","noChange"
"RPS6KA5",-0.357578450068155,0.40397611998962,"noChange","noChange","noChange"
"RPP25L",0.435539592766186,-0.00841867648694169,"noChange","noChange","noChange"
"POGK",0.586839387598751,-2.16473648841984,"noChange","noChange","noChange"
"TAGLN2",0.372440579355454,-1.50120024606937,"noChange","noChange","noChange"
"NR1D2",-0.469505661146537,1.81474583924521,"noChange","noChange","noChange"
"CCS",0.0320894696196983,2.69707375804042,"noChange","noChange","noChange"
"MED13",-0.211920986926692,0.956884829137025,"noChange","noChange","noChange"
"MED12",0.181291758181162,-0.759527615143407,"noChange","noChange","noChange"
"TOP1MT",0.0681230465484613,-0.664189220701828,"noChange","noChange","noChange"
"DMTN",0.228822450515528,2.69745931724694,"noChange","noChange","noChange"
"ZNF346",-0.227364213775237,0.45583196495422,"noChange","noChange","noChange"
"MCAT",0.307813153599317,-0.681668759052897,"noChange","noChange","noChange"
"EIF5A",-0.387213866621016,-0.521891006528147,"noChange","noChange","noChange"
"ELK4",0.514099703928015,-0.934699340235899,"noChange","noChange","noChange"
"UBE2Q2",0.470870942310894,-0.60807239561281,"noChange","noChange","noChange"
"EZH2",-0.272766007439497,0.873229034377047,"noChange","noChange","noChange"
"KDM5C",0.0802004788476039,0.518979549452564,"noChange","noChange","noChange"
"WARS",-0.134003710507825,-0.459797420052074,"noChange","noChange","noChange"
"FARP2",0.155100695347129,-0.412341648739186,"noChange","noChange","noChange"
"TANK",-0.197992355726211,2.32170393816624,"noChange","noChange","noChange"
"RPL19",-0.568356446903274,-0.205681149589182,"noChange","noChange","noChange"
"GFI1B",0.330754324527515,1.15256618401419,"noChange","noChange","noChange"
"WDR35",-0.610722960350942,-1.81792931408413,"noChange","noChange","noChange"
"HBD",0.116398571559851,3.57825379329513,"noChange","noChange","noChange"
"HBB",0.216106045262739,4.52716023437236,"noChange","noChange","noChange"
"TTC8",-0.162780271278605,-1.21199890766183,"noChange","noChange","noChange"
"MACC1",-0.0669708872455393,-0.319947906501165,"noChange","noChange","noChange"
"ADA",-0.0533775723360412,-0.676738723472601,"noChange","noChange","noChange"
"TRIM56",0.296673897818316,-0.316884236450859,"noChange","noChange","noChange"
"ZNF24",-0.352381532850209,0.806297639000877,"noChange","noChange","noChange"
"RNASEH2B",-0.193289994639709,-0.132927466875706,"noChange","noChange","noChange"
"ZNF19",-0.125643033381277,0.689921878262946,"noChange","noChange","noChange"
"TNIP2",-0.408572039594049,0.372932759182315,"noChange","noChange","noChange"
"UAP1",0.638853415632349,-1.92332286356581,"noChange","noChange","noChange"
"PRDM10",0.0363877307845535,0.508458350011972,"noChange","noChange","noChange"
"RPUSD3",0.159000884614298,-0.890305534142545,"noChange","noChange","noChange"
"TRIP13",-0.189947702870624,-0.0929101165475871,"noChange","noChange","noChange"
"VPS53",-0.262628631379002,-0.747362544995101,"noChange","noChange","noChange"
"NAB1",-0.188703254036685,0.350978124602096,"noChange","noChange","noChange"
"RPEL1",0.00850843496733539,-0.310749817262023,"noChange","noChange","noChange"
"TRAFD1",-0.105010121038955,0.00584828811208,"noChange","noChange","noChange"
"PSD4",-0.209337218565043,-0.680965521279299,"noChange","noChange","noChange"
"ALG10",-0.785118291614968,-0.365900435548886,"noChange","noChange","noChange"
"PPP1R15B",-0.105178019093392,0.783680410171555,"noChange","noChange","noChange"
"LRP11",0.139403820816925,-0.44917576096338,"noChange","noChange","noChange"
"TXLNA",-0.171084015023528,-0.294241320164379,"noChange","noChange","noChange"
"GPI",0.157531189902093,-3.39717224881693,"noChange","noChange","noChange"
"ADAL",-0.0228286171546674,0.131578701954955,"noChange","noChange","noChange"
"BTBD3",-0.101097119933014,-0.578399181228177,"noChange","noChange","noChange"
"LDLRAP1",-0.237193588138735,-0.719774129616474,"noChange","noChange","noChange"
"WBP4",-0.439857136393259,1.34595174298411,"noChange","noChange","noChange"
"COMMD8",-0.214660045455671,-0.0225307639893972,"noChange","noChange","noChange"
"WSB1",-0.611056507412615,0.666057989035464,"noChange","noChange","noChange"
"PPP4R2",-0.166784242555665,0.570469091909475,"noChange","noChange","noChange"
"RPS20",0.50801710941612,-0.243195820344836,"noChange","noChange","noChange"
"ACLY",0.0665201913077346,-0.557740540418949,"noChange","noChange","noChange"
"ABCF2",-0.0523061880890341,-0.849605785516564,"noChange","noChange","noChange"
"RSF1",-0.211731672316514,0.532643517781163,"noChange","noChange","noChange"
"CD320",0.619182342719857,-2.03560796418621,"noChange","noChange","noChange"
"RAB6B",-0.0644282221906177,1.03932440167378,"noChange","noChange","noChange"
"ERGIC2",-0.153467165082487,-0.00768570948483149,"noChange","noChange","noChange"
"CEP250",-0.113601457593985,-0.495815884874185,"noChange","noChange","noChange"
"SETD1A",0.354903223330496,-1.43369605438567,"noChange","noChange","noChange"
"LAPTM4A",-0.154517190481865,-0.145146926727992,"noChange","noChange","up"
"PHLPP2",-0.288294833666837,2.68202587604694,"noChange","noChange","noChange"
"PDPR",-0.0495152545650074,-1.0785431399482,"noChange","noChange","noChange"
"TSNAX",-0.42220354360839,0.579101062511744,"noChange","noChange","noChange"
"TMEM248",0.155817078484428,-0.178312424511102,"noChange","noChange","noChange"
"C9orf40",0.339119574473342,1.8322627747832,"noChange","noChange","noChange"
"ZNF784",0.29451306688938,1.15647872294685,"noChange","up","noChange"
"HDC",0.138580274969185,-1.50413330556908,"noChange","noChange","noChange"
"HLA-C",0.253363262919402,0.573853054100039,"noChange","noChange","noChange"
"IFT140",0.00306846896670235,-0.889203200436286,"noChange","noChange","noChange"
"HIVEP1",0.55602765077689,-0.748877068683116,"noChange","noChange","noChange"
"ALG2",0.0972221644752604,-0.354882889832961,"noChange","noChange","noChange"
"ITM2B",-0.129640744457969,1.01377673249684,"noChange","noChange","noChange"
"NISCH",0.205339235577486,-0.502594238927627,"noChange","noChange","noChange"
"SRRT",0.00349091858529987,0.0466084410130197,"noChange","noChange","noChange"
"GMEB1",0.0796376065349409,0.700472253931913,"noChange","noChange","noChange"
"PSMC3",-0.197054785729775,0.410332728664069,"noChange","noChange","noChange"
"PSMD1",-0.244398920309747,0.504148770871727,"noChange","noChange","noChange"
"PSMC6",0.235635210891466,0.276702714231929,"noChange","noChange","noChange"
"PSMB10",0.111179923680309,0.831522173986653,"noChange","noChange","noChange"
"PSMC2",-0.231975758339423,0.543418498474557,"noChange","noChange","noChange"
"PRDX1",-0.0785866460857626,0.23255865204315,"noChange","noChange","noChange"
"PSMD3",-0.217491824168447,-0.0230412088800901,"noChange","noChange","noChange"
"PSMD2",-0.111183389394519,0.644016487384309,"noChange","noChange","noChange"
"HOXB2",0.485611197174257,1.24345112954102,"noChange","up","down"
"CNOT6L",0.130642752772256,-1.02814976772441,"noChange","noChange","noChange"
"NAPEPLD",-0.604927555059538,0.936135693419069,"noChange","noChange","noChange"
"ZFY",-0.254309773725423,1.37577099403522,"noChange","noChange","noChange"
"UCK1",0.279064897475535,0.295402713368726,"noChange","noChange","noChange"
"ZNF484",-0.428202176144489,0.356854561536065,"noChange","down","up"
"ZNF619",0.0472673161847647,-0.226311878283476,"noChange","noChange","noChange"
"ZNF264",-0.311877894405607,0.501181126296048,"noChange","noChange","noChange"
"NDUFA8",0.315711869508408,-0.166594944058761,"noChange","noChange","noChange"
"NDC80",-0.560187888273348,1.33761363257004,"noChange","noChange","noChange"
"ACOT8",0.40898611955218,0.723502226352752,"noChange","noChange","noChange"
"MARCH3",0.493415873930325,3.1120821758528,"noChange","noChange","noChange"
"NUP58",-0.253350796922399,0.335674472236114,"noChange","noChange","noChange"
"SS18",-0.201613089499905,-0.0637703625632523,"noChange","noChange","noChange"
"CDC42BPA",-0.320584751084182,-0.596452300837544,"noChange","noChange","noChange"
"HIRIP3",-0.0468633826315569,0.857068794483414,"noChange","noChange","noChange"
"HJURP",-0.116212274491268,1.60741184176502,"noChange","noChange","noChange"
"CHST11",0.00994852055581237,1.60409725128293,"noChange","noChange","noChange"
"MRPL14",0.133900021876368,0.00305654865007159,"noChange","noChange","noChange"
"EID1",0.166130712879999,1.12187553909013,"noChange","noChange","noChange"
"TSPAN13",0.0555506562700295,0.451009600136299,"noChange","noChange","noChange"
"PPP1R15A",0.539478787338839,2.87809435057565,"noChange","up","noChange"
"FAM13A",0.0648582533003705,1.7356272493725,"noChange","noChange","noChange"
"SETD3",-0.169343699891211,-0.246551136692237,"noChange","noChange","noChange"
"MICU2",-0.345388052256394,0.524947719517538,"noChange","noChange","noChange"
"POMK",0.0931867165865166,-0.250291324050125,"noChange","noChange","noChange"
"USP48",-0.355537868828627,-0.0511024866773032,"noChange","noChange","noChange"
"CARD6",-0.399148674371712,-0.0505320327295348,"noChange","noChange","noChange"
"NT5DC1",-0.44804621303372,-1.57824942187617,"noChange","noChange","noChange"
"USP32",-0.302740900687524,1.30564772631133,"noChange","noChange","noChange"
"MPPE1",0.204041251269432,-0.153705359072581,"noChange","noChange","noChange"
"ZNF649",-0.308758484627967,-0.615026837128671,"noChange","noChange","noChange"
"COA7",0.0170004327022938,-1.96843503218905,"noChange","noChange","noChange"
"CPLANE1",-0.343945070262369,1.49396016679275,"noChange","noChange","noChange"
"UBE2Z",-0.37301969823288,-0.414432378664387,"noChange","noChange","noChange"
"PYCR3",0.603592013470627,0.698870680777131,"noChange","noChange","noChange"
"DARS2",-0.100845305775104,-0.118272508298338,"noChange","noChange","noChange"
"MRRF",-0.613588028964412,-0.932491489887372,"noChange","noChange","noChange"
"REPS2",0.102521009995768,0.402939255675975,"noChange","noChange","noChange"
"PSMB5",0.334640793241412,-0.160859209363066,"noChange","noChange","noChange"
"MRPS11",0.442060943307439,-0.190274689860042,"noChange","noChange","noChange"
"EIF4EBP2",0.307531211992856,0.438669107320903,"noChange","noChange","noChange"
"BUB3",-0.0148121535271565,0.573810642859153,"noChange","noChange","noChange"
"UHRF2",-0.205823980719723,0.54450662651333,"noChange","noChange","noChange"
"SRFBP1",0.0663420615083564,-1.17782065772423,"noChange","noChange","noChange"
"TRMT44",0.495204494329226,-0.4483485014172,"noChange","noChange","noChange"
"PPM1K",-0.277726371638961,-0.117997527379201,"noChange","noChange","noChange"
"SCFD2",-0.138105110707971,-0.994100967396099,"noChange","noChange","noChange"
"STOM",-0.0904832790954918,3.30467386259656,"noChange","noChange","noChange"
"GRB10",0.101800743068231,0.308069984774767,"noChange","noChange","noChange"
"CCDC112",-0.0997892391961273,-1.17044356618423,"noChange","down","noChange"
"STXBP5",0.0351886200218298,-1.15918858783232,"noChange","noChange","noChange"
"SRSF10",0.00517789383551592,0.278805474792271,"noChange","noChange","noChange"
"NUCB2",-0.0955649801444668,-0.281870102819921,"noChange","noChange","noChange"
"B4GALT4",-0.658021676368577,-0.504833456221377,"noChange","noChange","noChange"
"NDUFAF1",-0.159486287122459,-0.654784656699721,"noChange","noChange","noChange"
"PHF20L1",-0.180208142185295,0.749069947407049,"noChange","noChange","noChange"
"KDM1A",-0.255846882284283,-0.855799806398107,"noChange","noChange","noChange"
"PHC2",0.77376513333257,-0.81714986192323,"noChange","up","noChange"
"HMG20A",0.0456910953547577,-0.512891049832651,"noChange","noChange","noChange"
"PPRC1",0.447736649944839,-2.09186931084307,"noChange","noChange","noChange"
"AVL9",-0.290678968137068,-0.265598211743318,"noChange","noChange","noChange"
"ARV1",-0.217711910307009,-0.538064031607885,"noChange","noChange","noChange"
"KARS",-0.225437709654554,-0.306797608256928,"noChange","noChange","noChange"
"HARBI1",-0.75857600109871,1.5778317572137,"noChange","noChange","noChange"
"CCNC",-0.172752444497231,-0.159133646067216,"noChange","noChange","noChange"
"TLN1",0.0998154429089082,0.0516624265395477,"noChange","noChange","noChange"
"TICRR",0.0442845451879667,0.315025908479237,"noChange","noChange","noChange"
"MZT1",0.868212651141036,1.37037206240467,"noChange","up","noChange"
"FAM32A",0.442827345507332,0.66934595051896,"noChange","noChange","noChange"
"ZDHHC6",-0.559867937825166,-0.349508893122745,"noChange","noChange","noChange"
"CYB5B",0.0497502523021956,-0.234097882310634,"noChange","noChange","noChange"
"NDFIP1",0.421788082207254,0.352381738822234,"noChange","noChange","noChange"
"MLH1",-0.246719188056871,0.479445573724044,"noChange","noChange","noChange"
"WDR89",-0.308450299948287,-1.10567117135644,"noChange","noChange","noChange"
"KIF20B",-0.432887368775582,0.655401931713712,"noChange","noChange","noChange"
"BRD4",0.172113989910437,-0.653828134135766,"noChange","noChange","noChange"
"DNAJB6",0.610167277382069,1.42015379650583,"noChange","noChange","noChange"
"SETX",-0.43102337532193,0.0836031229028627,"noChange","noChange","noChange"
"CHKB",-0.367685789967965,0.258889305534973,"noChange","noChange","noChange"
"NDUFV1",0.159376040427018,-0.518614042206391,"noChange","noChange","noChange"
"CDV3",0.0502935721705734,0.597588143729574,"noChange","noChange","noChange"
"AFG1L",-0.325526493278199,-1.29043273744742,"noChange","noChange","noChange"
"RAB32",0.0741360176437374,-0.144788259847819,"noChange","noChange","noChange"
"OSBP2",0.291474478531508,3.14656365597792,"noChange","noChange","noChange"
"TMX1",0.0595921199747587,-0.281891537219228,"noChange","noChange","up"
"INO80E",-0.0296615424168114,-0.248804426425614,"noChange","noChange","noChange"
"PAQR3",-0.62579626118133,-1.04329165099262,"noChange","down","noChange"
"EML2",-0.2212440195499,-1.47397443447268,"noChange","noChange","noChange"
"PNRC2",0.18815278411515,1.22666106909509,"noChange","noChange","noChange"
"SLC39A4",0.317496890162194,-1.78946536760006,"noChange","up","noChange"
"KLHL12",-0.41877296222789,0.657014479477969,"noChange","noChange","noChange"
"ZNF350",-0.567546653869221,0.260989186802566,"noChange","noChange","noChange"
"LRRC40",-0.379046695172683,-0.339746436560234,"noChange","noChange","noChange"
"G2E3",-0.520750068545786,0.622210979476042,"noChange","noChange","noChange"
"GPBP1L1",0.0752562164064111,0.738462969810625,"noChange","noChange","noChange"
"TRIM38",-0.350830090748201,1.67363250274322,"noChange","noChange","noChange"
"PTDSS2",0.327742417102346,-0.371923382243555,"noChange","noChange","noChange"
"ZNRD1",0.869665944633089,-0.0298569398566174,"noChange","noChange","noChange"
"GPAT4",-0.216080251569636,-0.762961914773738,"noChange","noChange","noChange"
"TRIR",0.437832706040129,0.877385612697897,"noChange","noChange","noChange"
"TLE5",0.303727696224928,0.688583683992156,"noChange","noChange","noChange"
"CCDC88A",-0.25689990937273,-0.761913652416867,"noChange","noChange","noChange"
